ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
172616164,12/14/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,67,0,25-44,M,BLACK,1002653,177974,40.65516329,-73.93367649
172626570,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,45,0,25-44,F,BLACK,1033597,255731,40.86846738,-73.82158285
172625307,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,112,0,18-24,M,WHITE HISPANIC,1031029,199612,40.71445013,-73.83125852
172625287,12/14/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,61,0,25-44,F,BLACK,1000893,154459,40.59062302,-73.94007755
172625283,12/14/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,83,0,18-24,M,WHITE HISPANIC,1007890,191462,40.69217238,-73.9147549
172603029,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,45-64,M,WHITE HISPANIC,1018714,214946,40.75659468,-73.87560302
172605351,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,63,0,45-64,M,BLACK,1005174,170363,40.63426714,-73.92461434
172605354,12/14/2017,940,LEAVING SCENE-ACCIDENT-PROP. DAMAGE,881,OTHER TRAFFIC INFRACTION,VTL06002AA,M,K,66,0,25-44,M,WHITE,986735,167242,40.62572502,-73.99104938
172605356,12/14/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,71,0,45-64,M,BLACK,999005,181250,40.66416202,-73.94681682
172605357,12/14/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 1950500,M,K,70,0,25-44,M,BLACK,996026,171542,40.63752013,-73.95757162
172607469,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,70,0,18-24,M,BLACK,999240,169262,40.63125716,-73.9459964
172607472,12/14/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,K,71,0,25-44,F,BLACK,999005,181250,40.66416202,-73.94681682
172607475,12/14/2017,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155003,M,M,9,2,25-44,M,BLACK,990832,202826,40.723393,-73.97625544
172609331,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,68,1,25-44,M,WHITE,976380,166180,40.6228069,-74.0283514
172610756,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,18-24,M,BLACK,1005041,234533,40.81039849,-73.92489531
172610765,12/14/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,76,0,45-64,M,WHITE HISPANIC,984869,185103,40.67474992,-73.99776989
172610787,12/14/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601504,F,Q,102,0,18-24,M,ASIAN / PACIFIC ISLANDER,1031076,193779,40.69843969,-73.83112954
172610792,12/14/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,S,120,0,18-24,F,WHITE,963449,167141,40.62542372,-74.07493545
172612425,12/14/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,77,0,25-44,M,BLACK,1003508,185056,40.67459999,-73.93057482
172612426,12/14/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200600,F,K,84,72,18-24,M,BLACK HISPANIC,987041,190253,40.68888508,-73.98993751
172612427,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,26,0,45-64,M,BLACK,996014,236126,40.81478747,-73.95750196
172612437,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,1,0,25-44,F,WHITE HISPANIC,981134,199864,40.71526492,-74.01124173
172614092,12/14/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,2,45-64,M,WHITE HISPANIC,1007217,234877,40.81133729,-73.91703348
172614106,12/14/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,70,0,45-64,F,BLACK,996216,174844,40.64658316,-73.95688118
172616168,12/14/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200509,F,K,69,0,25-44,F,BLACK,1012575,170844,40.63556681,-73.89794728
172616180,12/14/2017,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LAW),LOC00000UM,M,M,5,0,45-64,M,ASIAN / PACIFIC ISLANDER,986067,199329,40.71379683,-73.99344717
172623736,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,40,1,25-44,M,BLACK,1007034,236608,40.81608887,-73.91768869
172623767,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110EA,F,Q,113,0,18-24,M,BLACK,1039504,188666,40.68435711,-73.80077708
172623768,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,F,ASIAN / PACIFIC ISLANDER,1030881,216385,40.76048856,-73.83167612
172623769,12/14/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,101,0,25-44,M,BLACK,1043468,156096,40.59493406,-73.78677035
172625275,12/14/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,2,18-24,F,BLACK,1007157,238626,40.8216274,-73.91723743
172625279,12/14/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,B,44,0,18-24,M,WHITE HISPANIC,1004687,239413,40.82379355,-73.92615925
172614121,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,Q,109,4,25-44,M,BLACK,1032051,217053,40.7623158,-73.827448
172616158,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,18-24,F,BLACK,1006537,244511,40.83778162,-73.91945797
172616178,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,1,18-24,M,BLACK,985764,213806,40.7535327,-73.99453689
172616182,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,30,1,18-24,M,BLACK,999539,239499,40.82404,-73.94475961
172628320,12/14/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401501,M,S,120,0,45-64,M,WHITE HISPANIC,950233,162945,40.61386569,-74.12252388
172629425,12/14/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,B,46,0,18-24,M,WHITE HISPANIC,1013260,252468,40.8596017,-73.89512717
172629432,12/14/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,77,0,<18,M,BLACK,1002408,185867,40.67682833,-73.93453822
172629597,12/14/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100A,M,M,17,0,45-64,F,WHITE,992539,214988,40.75677324,-73.97008208
172629599,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,18,1,25-44,M,BLACK,989266,217247,40.76297608,-73.98189438
172629600,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,1,25-44,M,BLACK,987866,214721,40.75604354,-73.98694954
172629691,12/14/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1703000,F,Q,102,0,25-44,M,ASIAN / PACIFIC ISLANDER,1022437,192791,40.69576936,-73.86229052
172625284,12/14/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,K,67,0,25-44,M,WHITE,998188,177056,40.65265173,-73.94977038
172623766,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,20,1,45-64,M,WHITE,989219,223014,40.77880502,-73.98205978
172618693,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,114,0,25-44,M,WHITE,1005480,213841,40.75360341,-73.92337484
172618692,12/14/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,103,0,25-44,M,BLACK,1037520,194797,40.70119742,-73.8078821
172618671,12/14/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,M,34,69,25-44,M,BLACK HISPANIC,1005026,254061,40.86399722,-73.92488901
172616192,12/14/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,Q,113,0,18-24,M,BLACK,1046125,185873,40.67664718,-73.77693008
172592996,12/14/2017,198,CRIMINAL CONTEMPT 1,126,MISCELLANEOUS PENAL LAW,PL 21551B5,F,M,25,0,25-44,M,BLACK,1001562,230531,40.79942161,-73.93747329
172603020,12/14/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,67,0,25-44,M,BLACK,1004538,181013,40.66350056,-73.92687376
172614118,12/14/2017,707,"IMPERSONATION 2, PUBLIC SERVANT",340,FRAUDS,PL 1902300,M,M,23,2,18-24,M,BLACK,998391,229756,40.79730009,-73.94892806
172614117,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,19,1,18-24,M,BLACK,997839,225593,40.78587464,-73.95093015
172612445,12/14/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,101,0,25-44,F,WHITE HISPANIC,1053650,158969,40.60274595,-73.75007786
172612417,12/14/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,70,0,<18,M,ASIAN / PACIFIC ISLANDER,994872,171409,40.63715653,-73.96172978
172612411,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,43,0,45-64,F,BLACK,1017559,241162,40.82855489,-73.87964199
172610776,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,33,0,25-44,M,WHITE HISPANIC,1001494,248376,40.8484012,-73.93767304
172610766,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0397000,M,K,76,0,25-44,M,WHITE HISPANIC,980905,185482,40.67578958,-74.01206065
172609341,12/14/2017,760,"BRIBERY,PUBLIC ADMINISTRATION",126,MISCELLANEOUS PENAL LAW,PL 215000B,F,M,28,0,25-44,M,BLACK,997440,233857,40.80855768,-73.95235475
172609328,12/14/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 120054X,F,K,71,0,25-44,M,BLACK,999005,181250,40.66416202,-73.94681682
172609317,12/14/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,B,41,0,<18,M,BLACK HISPANIC,1013086,236614,40.81608766,-73.89582435
172607497,12/14/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,115,0,18-24,M,WHITE HISPANIC,1016049,218033,40.76507768,-73.88520777
172607465,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,61,0,18-24,F,WHITE,995118,155709,40.59406298,-73.96086869
172605367,12/14/2017,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL11920D3,F,Q,115,0,18-24,M,WHITE HISPANIC,1025088,213482,40.75254923,-73.85260488
172628319,12/14/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,102,0,18-24,M,WHITE HISPANIC,1031076,193779,40.69843969,-73.83112954
172628317,12/14/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,Q,111,0,<18,M,BLACK,1048681,216305,40.76015719,-73.76742395
172626580,12/14/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,K,84,97,25-44,M,BLACK,987309,190698,40.69010642,-73.98897094
172625292,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,23,0,25-44,M,BLACK HISPANIC,998095,228167,40.79293918,-73.95000041
172629602,12/14/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 1950500,M,Q,104,0,25-44,M,WHITE,1013787,195967,40.70451983,-73.8934704
172629447,12/14/2017,916,LEAVING SCENE-ACCIDENT-PERSONA,348,VEHICLE AND TRAFFIC LAWS,VTL06000AA,M,Q,108,0,25-44,M,WHITE HISPANIC,1011872,213992,40.75400021,-73.90030324
172629444,12/14/2017,183,"IMPRISONMENT 1,UNLAWFUL",124,KIDNAPPING & RELATED OFFENSES,PL 1351000,F,Q,110,0,25-44,M,BLACK HISPANIC,1020636,210881,40.74542959,-73.86868753
172629429,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,0,25-44,F,BLACK,1009321,186644,40.67894414,-73.9096126
172626597,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,18-24,F,WHITE HISPANIC,1052146,194359,40.69989508,-73.7551378
172626581,12/14/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,75,0,25-44,F,BLACK,1015385,178908,40.6576913,-73.88778572
172592976,12/14/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,41,0,25-44,M,BLACK HISPANIC,1013086,236614,40.81608766,-73.89582435
172593321,12/14/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,M,17,0,25-44,M,WHITE HISPANIC,992096,215233,40.7574461,-73.97168082
172598390,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,67,0,25-44,M,BLACK,1001691,176613,40.65142959,-73.93714709
172598395,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,83,0,18-24,M,WHITE,1009374,189101,40.68568789,-73.90941236
172598399,12/14/2017,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL1192E3C,F,Q,107,0,45-64,M,BLACK HISPANIC,1044187,200105,40.71572393,-73.78379028
172599848,12/14/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,S,120,0,18-24,M,WHITE HISPANIC,951457,170458,40.6344919,-74.11815179
172605345,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,45-64,M,BLACK,1021794,259775,40.87962499,-73.86423494
172605364,12/14/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,107,0,25-44,M,BLACK,1036628,204948,40.72906475,-73.81102013
172607464,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,68,0,45-64,M,WHITE HISPANIC,976818,165469,40.62085573,-74.02677282
172609318,12/14/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,47,0,25-44,F,BLACK,1026486,262591,40.88733282,-73.84725001
172609332,12/14/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403002,M,K,68,0,25-44,M,WHITE,978016,171958,40.63866759,-74.0224634
172610768,12/14/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,60,0,<18,M,BLACK,991898,151340,40.58207431,-73.97246799
172614108,12/14/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200507,F,M,5,0,18-24,M,BLACK,983907,199959,40.71552621,-74.00123875
172616189,12/14/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,105,0,18-24,M,BLACK,1057767,203993,40.72629309,-73.73476085
172616191,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,103,0,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,1036646,194171,40.69948442,-73.81103906
172618661,12/14/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,75,1,18-24,M,BLACK HISPANIC,1015183,181789,40.66559972,-73.88850054
172623753,12/14/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,77,0,18-24,M,BLACK,1002408,185867,40.67682833,-73.93453822
172623762,12/14/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,1,0,18-24,M,WHITE HISPANIC,983742,201882,40.72080438,-74.0018341
172623770,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,F,ASIAN / PACIFIC ISLANDER,1030881,216385,40.76048856,-73.83167612
172623772,12/14/2017,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1456002,M,S,122,9,45-64,M,WHITE,966980,156441,40.59606201,-74.06218793
172625288,12/14/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,75,0,25-44,M,BLACK,1014411,181053,40.66358222,-73.89128658
172605363,12/14/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,110,0,45-64,M,WHITE HISPANIC,1015723,210975,40.74570645,-73.88641766
172603016,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,48,0,25-44,F,BLACK,1016404,248497,40.8486916,-73.88378032
172616184,12/14/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,13,0,18-24,M,BLACK HISPANIC,987522,210136,40.743459,-73.98819344
172628310,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,0,45-64,M,ASIAN / PACIFIC ISLANDER,988991,204838,40.72891663,-73.98289584
172616156,12/14/2017,696,PROMOTING A SEXUAL PERFORMANCE BY A CHILD,126,MISCELLANEOUS PENAL LAW,PL 2631500,F,B,41,0,18-24,F,WHITE HISPANIC,1013232,236725,40.81639185,-73.89529641
172618641,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,0,25-44,M,WHITE HISPANIC,1007818,236991,40.81713805,-73.91485495
172618673,12/14/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,M,34,69,25-44,M,WHITE HISPANIC,1004115,253616,40.86277793,-73.92818391
172618698,12/14/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,109,0,18-24,F,WHITE HISPANIC,1030122,215714,40.75865081,-73.83442048
172618706,12/14/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,S,120,0,18-24,F,BLACK,952388,171081,40.6362053,-74.11480042
172629933,12/14/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,73,0,18-24,M,BLACK,1009910,184163,40.67213267,-73.90749852
172629932,12/14/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,77,0,18-24,M,BLACK,1003560,185787,40.67660631,-73.93038526
172623757,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,19,0,25-44,M,BLACK,996551,223272,40.779506,-73.9555855
172623758,12/14/2017,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 12005A3,F,M,25,0,18-24,M,BLACK,1001512,234334,40.80985989,-73.9376441
172623759,12/14/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,M,5,0,25-44,M,WHITE HISPANIC,986091,201253,40.71907775,-73.99336007
172625267,12/14/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,B,44,0,18-24,M,BLACK,1008151,241893,40.83059175,-73.91363443
172629590,12/14/2017,847,"NY STATE LAWS,UNCLASSIFIED FELONY",125,OTHER STATE LAWS,VTL0511003,F,K,70,0,25-44,M,BLACK,995876,174823,40.64652597,-73.95810642
172629424,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,45,0,18-24,M,BLACK,1029529,239356,40.82354469,-73.83640161
172628305,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,72,0,25-44,F,WHITE HISPANIC,984058,178998,40.65799307,-74.00069345
172601976,12/14/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,M,23,0,45-64,M,BLACK HISPANIC,1000866,226632,40.78872124,-73.93999677
172626603,12/14/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,S,121,0,18-24,M,BLACK,940885,167376,40.62598702,-74.15622191
172626598,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,45-64,M,WHITE HISPANIC,1011599,193653,40.69817548,-73.90137125
172625301,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,18-24,F,WHITE HISPANIC,1052146,194359,40.69989508,-73.7551378
172625270,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,41,1,18-24,M,BLACK HISPANIC,1015293,240212,40.82595567,-73.88783439
172623760,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,26,0,18-24,M,BLACK,997374,234664,40.81077277,-73.95259159
172623742,12/14/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,77,0,18-24,M,BLACK,1002408,185867,40.67682833,-73.93453822
172623741,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,76,0,45-64,M,WHITE,983272,186957,40.6798387,-74.00352749
172623738,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,47,1,45-64,M,WHITE HISPANIC,1022187,261218,40.8835839,-73.8628056
172618694,12/14/2017,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LAW),CPL5700600,M,Q,107,0,25-44,M,WHITE HISPANIC,1036628,204948,40.72906475,-73.81102013
172618683,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,<18,M,WHITE,987220,212676,40.75043077,-73.98928218
172618674,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,1,0,25-44,M,BLACK,982186,198967,40.71280318,-74.00744659
172618658,12/14/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,84,0,18-24,F,WHITE,987004,191535,40.69240389,-73.99007041
172618656,12/14/2017,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,K,73,1,<18,M,BLACK,1010807,186668,40.67900568,-73.90425501
172614096,12/14/2017,191,CUSTODIAL INTERFERENCE 2,355,OFFENSES AGAINST THE PERSON,PL 1354502,M,B,42,0,18-24,F,BLACK,1008691,238872,40.82229849,-73.91169413
172612446,12/14/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,S,121,0,25-44,M,BLACK,945974,167905,40.62746247,-74.13789205
172612440,12/14/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,110,1,18-24,M,WHITE HISPANIC,1020182,206551,40.73354668,-73.8703491
172612424,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,18-24,F,BLACK,1003508,185056,40.67459999,-73.93057482
172599844,12/14/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,100,0,25-44,F,WHITE HISPANIC,1037776,153560,40.58800946,-73.80728602
172598851,12/14/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,0,25-44,F,WHITE,1005805,220625,40.77222296,-73.92218005
